order_id,order_date,product_id,quantity_sold,unit_selling_price
SO12372,2023-05-18,P040,5,335.2
SO12373,2023-04-26,P040,9,387.35
SO12374,2024-09-28,P003,18,130.35
SO12375,2023-10-18,P093,25,163.22
SO12376,2023-03-09,P069,6,192.25
SO12377,2023-03-16,P096,9,182.62
SO12378,2024-12-29,P048,21,78.91
SO12379,2024-07-13,P006,6,132.61
SO12380,2023-01-21,P061,8,85.72
SO12381,2023-07-15,P058,11,66.02
SO12382,2024-03-20,P069,19,170.35
SO12383,2024-11-22,P070,13,144.09
SO12384,2023-09-08,P044,6,80.54
SO12385,2023-02-17,P026,1,144.81
SO12386,2024-12-27,P048,33,115.19
SO12387,2023-07-11,P066,2,185.15
SO12388,2023-06-11,P058,10,79.12
SO12389,2024-09-25,P055,5,181.76
SO12390,2024-12-06,P032,20,80.24
SO12391,2024-03-09,P074,10,83.86
SO12392,2023-07-21,P086,7,841.96
SO12393,2023-03-20,P062,18,61.19
SO12394,2024-11-22,P055,22,223.24
SO12395,2023-03-24,P010,9,60.27
SO12396,2023-01-05,P033,13,81.38
SO12397,2023-04-30,P004,17,40.66
SO12398,2024-02-26,P056,1,162.67
SO12399,2024-05-27,P092,13,160.74
SO12400,2023-09-27,P005,17,160.83
SO12401,2024-06-12,P033,3,65.8
SO12402,2024-01-31,P091,7,936.08
SO12403,2024-03-06,P097,2,26.73
SO12404,2024-12-13,P029,12,800.53
SO12405,2024-05-03,P051,14,52.42
SO12406,2024-08-26,P015,4,27.42
SO12407,2023-11-24,P026,21,142.56
SO12408,2023-09-17,P031,6,37.56
SO12409,2024-05-04,P097,19,24.09
SO12410,2024-12-19,P029,19,812.16
SO12411,2024-12-20,P023,15,24.06
SO12412,2024-07-10,P040,14,457.72
SO12413,2023-07-27,P093,5,215.96
SO12414,2023-08-23,P070,16,211.46
SO12415,2023-10-02,P085,13,155.11
SO12416,2024-04-29,P016,14,801.48
SO12417,2023-11-16,P078,7,181.7
SO12418,2024-07-04,P076,6,112.15
SO12419,2023-04-15,P099,7,1200.47
SO12420,2024-02-10,P002,1,85.27
SO12421,2024-04-25,P094,18,229.3
SO12422,2023-04-25,P098,12,508.43
SO12423,2024-02-10,P017,4,17.55
SO12424,2024-02-05,P013,8,11.91
SO12425,2024-05-10,P047,11,81.9
SO12426,2024-06-26,P090,6,113.3
SO12427,2023-11-09,P048,20,77.77
SO12428,2024-01-19,P087,11,240.78
SO12429,2023-10-11,P024,16,75.46
SO12430,2023-02-10,P046,13,25.85
SO12431,2024-01-11,P026,5,124.05
SO12432,2023-02-21,P099,16,692.87
SO12433,2024-04-18,P073,6,168.88
SO12434,2023-01-14,P081,12,185.04
SO12435,2024-08-22,P082,10,110.67
SO12436,2023-03-24,P046,9,20.96
SO12437,2023-03-17,P074,11,126.83
SO12438,2023-04-28,P038,13,95.42
SO12439,2023-04-18,P064,9,152.46
SO12440,2023-07-27,P021,9,167.61
SO12441,2024-04-08,P020,11,75.9
SO12442,2023-04-29,P079,11,22.35
SO12443,2024-08-08,P065,1,154.76
SO12444,2024-07-02,P091,19,779.64
SO12445,2023-08-04,P090,10,87.13
SO12446,2023-03-02,P068,12,186.35
SO12447,2023-06-19,P061,13,81.38
SO12448,2023-03-17,P060,3,157.01
SO12449,2024-10-19,P072,21,285.94
SO12450,2024-04-07,P046,5,25.2
SO12451,2024-07-29,P090,19,106.11
SO12452,2024-12-22,P068,10,137.54
SO12453,2024-01-30,P047,16,48.11
SO12454,2023-12-17,P084,22,122.4
SO12455,2023-12-22,P027,15,180.39
SO12456,2023-05-26,P010,5,50.06
SO12457,2024-06-19,P079,12,25.4
SO12458,2024-05-22,P015,6,31.11
SO12459,2024-12-01,P082,3,113.88
SO12460,2023-01-26,P096,6,188.69
SO12461,2024-08-10,P100,10,105.08
SO12462,2023-09-15,P041,17,49.29
SO12463,2023-03-30,P058,5,59.85
SO12464,2023-06-10,P075,10,92.71
SO12465,2023-07-09,P013,18,17.79
SO12466,2024-05-30,P058,1,72.92
SO12467,2024-02-26,P013,13,14.43
SO12468,2024-07-31,P034,9,76.11
SO12469,2024-07-24,P066,2,122.89
SO12470,2024-07-05,P037,4,67.45
SO12471,2023-02-17,P090,19,98.59
SO12472,2023-10-01,P013,1,16.84
SO12473,2024-06-15,P064,3,149.68
SO12474,2023-06-14,P056,13,181.19
SO12475,2023-07-23,P048,11,148.05
SO12476,2023-08-18,P085,11,165.4
SO12477,2024-04-05,P043,16,64.92
SO12478,2023-07-01,P021,11,137.66
SO12479,2024-03-26,P029,8,576.18
SO12480,2024-05-18,P084,4,171.13
SO12481,2023-01-22,P024,19,130.31
SO12482,2023-03-26,P056,1,179.33
SO12483,2023-05-31,P044,3,83.16
SO12484,2024-01-15,P095,16,135.71
SO12485,2023-11-14,P079,24,19.59
SO12486,2023-12-09,P082,3,173.62
SO12487,2024-06-18,P083,19,153.0
SO12488,2024-05-09,P062,18,81.85
SO12489,2024-03-15,P016,4,887.99
SO12490,2023-11-08,P051,11,62.43
SO12491,2024-08-16,P004,1,42.44
SO12492,2023-11-09,P080,7,25.21
SO12493,2023-02-13,P058,6,82.04
SO12494,2023-11-21,P096,19,167.25
SO12495,2023-11-22,P006,21,191.19
SO12496,2023-10-12,P040,9,580.73
SO12497,2023-05-29,P076,9,197.5
SO12498,2024-11-16,P013,8,15.73
SO12499,2023-09-12,P048,3,140.57
SO12500,2024-07-18,P098,2,378.82
SO12501,2024-11-05,P084,6,131.8
SO12502,2023-10-08,P020,5,103.95
SO12503,2023-06-16,P036,10,200.09
SO12504,2024-11-30,P007,27,1362.6
SO12505,2024-10-14,P042,10,207.17
SO12506,2024-04-18,P081,18,180.54
SO12507,2024-04-26,P069,11,175.08
SO12508,2024-04-30,P028,10,28.29
SO12509,2024-07-05,P014,18,464.21
SO12510,2024-06-10,P055,12,202.97
SO12511,2023-04-13,P036,19,163.88
SO12512,2023-01-03,P077,19,120.46
SO12513,2024-12-29,P038,20,125.55
SO12514,2023-07-03,P095,14,113.45
SO12515,2023-05-17,P023,19,33.38
SO12516,2023-03-09,P020,9,79.91
SO12517,2023-11-16,P013,10,18.62
SO12518,2023-04-28,P080,19,22.69
SO12519,2024-09-07,P017,5,22.31
SO12520,2024-03-18,P051,15,79.69
SO12521,2023-02-20,P081,1,215.48
SO12522,2024-04-12,P076,8,195.82
SO12523,2024-03-06,P008,11,74.92
SO12524,2023-07-01,P049,2,65.45
SO12525,2024-09-23,P048,4,81.72
SO12526,2023-05-10,P050,2,55.08
SO12527,2023-08-14,P038,17,115.21
SO12528,2023-06-28,P040,11,585.33
SO12529,2024-04-10,P062,10,50.17
SO12530,2023-04-17,P048,3,112.96
SO12531,2024-05-07,P004,13,68.41
SO12532,2023-02-21,P018,12,42.36
SO12533,2024-03-15,P001,19,52.44
SO12534,2023-04-22,P045,5,48.04
SO12535,2024-06-21,P049,13,83.77
SO12536,2023-12-21,P007,6,1355.49
SO12537,2024-09-19,P031,12,61.65
SO12538,2024-08-28,P080,17,20.44
SO12539,2024-09-04,P061,16,84.99
SO12540,2024-01-05,P055,15,235.86
SO12541,2023-03-13,P024,15,129.95
SO12542,2023-12-06,P022,35,164.24
SO12543,2024-07-24,P020,9,71.65
SO12544,2024-02-20,P039,11,40.82
SO12545,2024-08-12,P078,3,150.87
SO12546,2024-03-03,P083,17,132.65
SO12547,2023-08-25,P057,17,153.76
SO12548,2023-06-19,P080,17,22.69
SO12549,2023-11-05,P034,29,68.16
SO12550,2023-03-18,P034,14,70.15
SO12551,2024-01-26,P040,17,572.58
SO12552,2023-04-01,P012,18,113.64
SO12553,2023-08-22,P001,7,50.79
SO12554,2024-08-18,P057,1,174.5
SO12555,2024-06-28,P100,10,125.65
SO12556,2024-09-01,P008,11,51.14
SO12557,2023-03-09,P024,13,97.91
SO12558,2024-07-19,P075,19,97.24
SO12559,2023-04-10,P061,8,74.99
SO12560,2023-02-14,P041,2,32.71
SO12561,2024-01-21,P037,15,87.16
SO12562,2023-10-28,P055,1,233.6
SO12563,2024-12-03,P095,1,77.91
SO12564,2024-12-31,P097,8,21.75
SO12565,2023-04-08,P034,15,60.72
SO12566,2024-10-06,P094,25,254.04
SO12567,2024-07-12,P060,6,132.73
SO12568,2024-05-02,P017,9,24.97
SO12569,2024-12-18,P016,7,1001.19
SO12570,2024-01-20,P060,9,104.43
SO12571,2023-08-31,P058,18,83.01
SO12572,2024-04-13,P090,17,108.72
SO12573,2023-05-09,P048,12,116.2
SO12574,2024-04-17,P026,17,147.99
SO12575,2024-02-27,P055,10,214.2
SO12576,2023-05-05,P063,16,61.94
SO12577,2023-05-02,P094,2,166.06
SO12578,2023-10-01,P089,25,63.54
SO12579,2023-12-01,P069,14,184.37
SO12580,2023-10-11,P094,24,179.81
SO12581,2023-07-04,P041,11,31.2
SO12582,2024-03-19,P019,11,183.61
SO12583,2024-02-23,P047,10,75.91
SO12584,2023-10-06,P082,6,124.94
SO12585,2023-04-07,P033,1,88.93
SO12586,2024-05-11,P071,10,12.69
SO12587,2023-02-25,P081,10,168.52
SO12588,2024-02-18,P059,8,67.86
SO12589,2024-04-23,P011,2,182.5
SO12590,2024-04-17,P070,15,237.85
SO12591,2023-09-18,P055,18,200.04
SO12592,2023-10-24,P001,9,58.8
SO12593,2024-10-28,P029,5,768.3
SO12594,2024-03-23,P042,4,232.32
SO12595,2024-03-14,P028,13,21.77
SO12596,2024-12-15,P049,16,89.41
SO12597,2023-11-17,P072,24,249.61
SO12598,2024-03-21,P057,10,169.87
SO12599,2024-11-05,P098,29,559.36
SO12600,2023-12-06,P007,28,955.21
SO12601,2023-07-26,P047,2,72.13
SO12602,2024-06-30,P056,11,175.79
SO12603,2023-09-03,P064,13,214.17
SO12604,2023-06-04,P014,7,386.23
SO12605,2024-10-27,P092,31,150.8
SO12606,2024-07-11,P043,15,99.58
SO12607,2024-06-01,P070,17,172.14
SO12608,2023-09-27,P048,1,105.22
SO12609,2024-02-21,P064,16,164.75
SO12610,2023-01-24,P038,3,95.99
SO12611,2024-07-21,P059,19,96.35
SO12612,2024-02-25,P043,10,80.55
SO12613,2023-01-31,P054,8,177.76
SO12614,2023-12-28,P006,7,124.98
SO12615,2024-05-18,P017,4,21.63
SO12616,2023-04-11,P007,16,821.13
SO12617,2023-11-29,P069,31,146.67
SO12618,2024-11-27,P038,12,162.82
SO12619,2024-08-23,P035,14,369.24
SO12620,2024-10-16,P050,1,33.5
SO12621,2023-08-15,P077,12,193.68
SO12622,2024-06-22,P026,10,161.92
SO12623,2024-11-17,P013,25,16.96
SO12624,2023-03-09,P098,7,344.59
SO12625,2023-11-17,P027,1,214.44
SO12626,2024-02-22,P070,17,195.47
SO12627,2024-11-14,P080,15,25.4
SO12628,2024-10-26,P025,7,104.51
SO12629,2023-05-02,P070,16,174.44
SO12630,2024-07-05,P032,11,84.79
SO12631,2024-01-27,P015,6,39.64
SO12632,2023-07-13,P003,5,127.47
SO12633,2023-07-25,P032,3,93.55
SO12634,2024-11-05,P050,3,43.07
SO12635,2024-05-07,P033,4,87.51
SO12636,2023-02-25,P042,7,207.66
SO12637,2024-11-09,P045,30,40.82
SO12638,2023-11-21,P024,11,109.85
SO12639,2024-10-26,P078,3,155.18
SO12640,2023-02-03,P087,10,175.7
SO12641,2024-07-20,P006,16,193.52
SO12642,2023-10-15,P074,23,83.05
SO12643,2023-01-17,P053,8,37.13
SO12644,2023-09-25,P038,3,85.62
SO12645,2024-09-29,P086,10,929.11
SO12646,2024-10-28,P035,22,288.92
SO12647,2024-06-21,P026,6,111.94
SO12648,2024-01-08,P050,14,49.59
SO12649,2023-02-08,P099,19,1258.13
SO12650,2023-01-04,P089,2,62.37
SO12651,2023-01-02,P049,13,72.44
SO12652,2024-10-09,P078,31,132.5
SO12653,2023-09-01,P035,10,397.41
SO12654,2024-10-10,P079,25,21.15
SO12655,2023-10-21,P087,1,152.18
SO12656,2024-04-19,P067,8,49.84
SO12657,2024-11-17,P083,11,141.34
SO12658,2024-08-02,P040,10,365.45
SO12659,2024-05-04,P048,7,117.69
SO12660,2024-11-17,P068,5,128.92
SO12661,2023-09-23,P017,4,25.7
SO12662,2024-04-25,P078,11,175.88
SO12663,2023-12-15,P100,37,116.89
SO12664,2024-07-10,P052,19,54.82
SO12665,2024-09-02,P040,1,495.91
SO12666,2024-01-09,P026,11,135.78
SO12667,2024-07-01,P073,9,167.86
SO12668,2024-07-23,P081,10,206.6
SO12669,2024-12-18,P016,11,1113.45
SO12670,2023-11-28,P082,20,151.06
SO12671,2024-03-12,P061,7,58.56
SO12672,2023-12-23,P036,23,146.01
SO12673,2023-02-05,P039,5,55.41
SO12674,2024-08-26,P039,2,54.09
SO12675,2024-02-04,P016,19,844.97
SO12676,2024-10-09,P049,29,103.51
SO12677,2024-04-29,P098,1,548.65
SO12678,2024-09-01,P029,13,708.86
SO12679,2024-08-12,P049,16,104.57
SO12680,2024-03-22,P064,14,211.68
SO12681,2024-08-05,P091,10,1212.68
SO12682,2024-03-20,P053,9,35.22
SO12683,2023-02-14,P097,18,21.0
SO12684,2024-04-09,P097,19,22.29
SO12685,2024-12-06,P013,17,13.94
SO12686,2024-05-14,P083,8,87.91
SO12687,2023-09-01,P070,8,134.92
SO12688,2024-02-28,P009,1,113.32
SO12689,2023-04-21,P035,18,499.04
SO12690,2024-12-11,P077,13,175.93
SO12691,2024-11-23,P005,13,128.27
SO12692,2024-03-22,P089,15,56.31
SO12693,2024-12-16,P045,8,67.13
SO12694,2023-10-04,P022,14,157.66
SO12695,2024-11-17,P055,11,219.75
SO12696,2024-03-09,P057,8,197.24
SO12697,2023-12-16,P073,26,123.62
SO12698,2024-09-19,P097,15,16.46
SO12699,2023-11-02,P005,17,127.75
SO12700,2023-08-05,P059,13,102.83
SO12701,2024-11-16,P038,14,123.43
SO12702,2023-02-12,P060,1,151.95
SO12703,2023-08-29,P056,4,195.83
SO12704,2024-07-29,P096,17,182.53
SO12705,2024-11-18,P052,23,65.05
SO12706,2023-11-27,P002,6,126.26
SO12707,2023-05-30,P019,7,187.69
SO12708,2024-10-02,P046,2,35.56
SO12709,2023-03-09,P002,2,115.53
SO12710,2024-10-10,P084,19,132.46
SO12711,2024-12-25,P021,31,139.94
SO12712,2024-11-09,P053,9,26.68
SO12713,2024-05-16,P097,9,20.52
SO12714,2023-12-22,P056,9,180.27
SO12715,2024-09-29,P007,2,773.29
SO12716,2024-04-20,P047,12,61.35
SO12717,2024-09-16,P048,13,108.99
SO12718,2023-12-16,P072,1,188.94
SO12719,2023-10-10,P038,5,168.15
SO12720,2024-10-04,P010,26,72.58
SO12721,2024-12-25,P055,32,156.5
SO12722,2024-07-02,P041,15,43.53
SO12723,2023-08-11,P071,9,11.95
SO12724,2024-11-14,P053,1,30.32
SO12725,2023-04-11,P069,2,193.69
SO12726,2023-06-29,P002,8,151.88
SO12727,2024-11-26,P088,14,108.12
SO12728,2024-08-01,P043,14,76.91
SO12729,2024-07-04,P095,2,95.48
SO12730,2024-06-23,P021,10,145.03
SO12731,2024-01-17,P050,2,54.48
SO12732,2023-08-05,P012,13,119.44
SO12733,2024-07-04,P014,1,448.67
SO12734,2024-12-24,P057,13,149.71
SO12735,2023-01-05,P009,12,186.22
SO12736,2024-10-07,P007,32,887.29
SO12737,2024-05-05,P094,19,173.82
SO12738,2024-03-22,P060,17,174.22
SO12739,2024-10-09,P095,13,104.87
SO12740,2023-03-15,P013,2,21.34
SO12741,2024-08-01,P054,4,160.54
SO12742,2024-08-25,P052,5,52.08
SO12743,2023-06-08,P016,19,1133.3
SO12744,2023-12-25,P095,5,84.82
SO12745,2023-01-29,P022,16,196.33
SO12746,2024-10-01,P070,14,198.23
SO12747,2023-04-28,P098,12,413.25
SO12748,2023-04-14,P030,5,111.54
SO12749,2023-05-14,P010,3,43.51
SO12750,2023-04-20,P003,10,202.21
SO12751,2024-12-25,P026,17,83.89
SO12752,2023-09-25,P057,3,199.87
SO12753,2023-11-16,P082,6,114.1
SO12754,2024-03-07,P022,10,117.82
SO12755,2024-02-27,P068,14,179.42
SO12756,2023-04-23,P061,8,61.2
SO12757,2023-08-18,P072,13,190.13
SO12758,2023-07-27,P074,3,97.2
SO12759,2024-03-07,P029,13,837.13
SO12760,2024-12-19,P015,11,47.39
SO12761,2023-12-08,P016,11,811.05
SO12762,2024-04-03,P033,12,53.73
SO12763,2024-09-02,P036,11,180.62
SO12764,2023-05-06,P084,5,127.18
SO12765,2024-07-05,P037,16,48.37
SO12766,2023-06-14,P042,19,144.75
SO12767,2023-11-09,P030,13,150.5
SO12768,2023-09-02,P063,12,51.27
SO12769,2023-02-09,P009,6,179.75
SO12770,2024-10-15,P063,25,59.64
SO12771,2024-07-28,P067,1,34.15
SO12772,2023-07-13,P033,2,63.61
SO12773,2023-02-04,P027,14,139.55
SO12774,2024-01-21,P079,1,18.73
SO12775,2023-09-28,P033,1,88.62
SO12776,2023-10-25,P057,26,117.29
SO12777,2023-08-12,P012,3,65.74
SO12778,2024-10-11,P003,13,129.94
SO12779,2024-09-06,P069,16,134.71
SO12780,2024-02-20,P008,3,53.65
SO12781,2024-07-21,P049,17,116.41
SO12782,2024-11-27,P083,2,161.5
SO12783,2024-09-03,P032,8,78.47
SO12784,2024-12-11,P063,24,47.03
SO12785,2023-03-16,P029,8,781.95
SO12786,2024-05-15,P021,7,128.05
SO12787,2023-10-21,P038,30,145.53
SO12788,2024-09-30,P070,7,169.15
SO12789,2024-08-21,P080,16,16.16
SO12790,2023-03-07,P038,14,153.68
SO12791,2024-11-10,P037,16,56.3
SO12792,2023-10-30,P054,15,167.53
SO12793,2024-06-14,P008,5,76.45
SO12794,2024-04-10,P078,5,224.82
SO12795,2024-02-15,P003,5,210.32
SO12796,2024-07-20,P039,14,51.18
SO12797,2024-02-19,P052,7,67.2
SO12798,2024-04-01,P091,2,905.05
SO12799,2024-02-14,P020,2,68.21
SO12800,2024-05-27,P050,9,37.45
SO12801,2023-11-05,P096,11,224.56
SO12802,2024-07-30,P094,5,175.55
SO12803,2024-04-10,P079,13,19.73
SO12804,2023-09-29,P026,2,138.92
SO12805,2023-06-25,P004,7,67.32
SO12806,2023-09-16,P079,15,21.77
SO12807,2023-05-06,P083,17,117.79
SO12808,2024-02-14,P012,7,77.79
SO12809,2024-02-23,P094,16,228.07
SO12810,2024-05-16,P082,8,105.24
SO12811,2023-03-27,P015,2,52.4
SO12812,2024-08-23,P084,3,204.82
SO12813,2023-03-06,P052,15,85.35
SO12814,2023-10-10,P016,26,883.43
SO12815,2023-04-10,P017,16,27.73
SO12816,2023-03-02,P004,19,52.42
SO12817,2023-08-03,P016,2,970.32
SO12818,2024-08-13,P047,1,63.6
SO12819,2024-12-05,P016,14,1089.58
SO12820,2024-05-08,P022,5,183.94
SO12821,2023-06-10,P047,15,82.25
SO12822,2024-07-18,P074,4,82.51
SO12823,2024-10-28,P045,5,38.85
SO12824,2023-11-01,P039,1,54.86
SO12825,2023-01-26,P048,7,105.24
SO12826,2024-11-15,P025,10,104.53
SO12827,2023-11-12,P077,26,110.09
SO12828,2023-06-28,P079,14,14.06
SO12829,2024-10-15,P079,5,16.17
SO12830,2023-02-05,P094,15,191.37
SO12831,2023-01-13,P050,14,40.76
SO12832,2024-02-08,P056,3,186.5
SO12833,2023-07-26,P079,7,16.1
SO12834,2024-01-16,P072,8,175.47
SO12835,2024-12-13,P038,31,107.89
SO12836,2024-06-08,P012,2,72.73
SO12837,2024-06-19,P001,18,98.44
SO12838,2023-11-11,P058,23,57.86
SO12839,2024-07-26,P046,16,35.26
SO12840,2023-11-22,P017,32,26.72
SO12841,2023-11-14,P098,14,358.17
SO12842,2024-06-20,P028,17,38.63
SO12843,2024-06-30,P063,16,59.98
SO12844,2024-07-09,P097,15,30.2
SO12845,2023-10-19,P047,19,76.65
SO12846,2023-10-23,P094,5,138.67
SO12847,2024-08-22,P013,16,20.66
SO12848,2023-02-17,P062,12,50.17
SO12849,2023-01-10,P073,12,192.69
SO12850,2024-01-05,P090,1,123.78
SO12851,2023-06-13,P038,17,98.04
SO12852,2023-01-16,P042,17,184.08
SO12853,2024-07-04,P049,12,94.26
SO12854,2024-02-24,P054,7,153.53
SO12855,2024-11-26,P088,3,141.17
SO12856,2024-02-18,P024,17,89.87
SO12857,2024-05-01,P068,4,165.03
SO12858,2023-10-16,P070,12,188.37
SO12859,2024-07-28,P023,10,21.68
SO12860,2024-06-14,P057,11,173.3
SO12861,2023-05-22,P096,8,181.83
SO12862,2024-07-18,P060,3,182.96
SO12863,2023-01-07,P044,17,76.95
SO12864,2023-07-21,P075,4,148.27
SO12865,2023-05-29,P005,11,146.79
SO12866,2024-04-01,P093,5,108.05
SO12867,2023-01-28,P089,3,56.02
SO12868,2024-03-17,P007,11,873.69
SO12869,2023-08-15,P062,19,64.5
SO12870,2023-10-26,P093,26,171.7
SO12871,2023-01-14,P018,16,49.01
SO12872,2024-03-14,P069,19,164.64
SO12873,2024-12-16,P056,26,115.69
SO12874,2023-02-03,P093,18,147.59
SO12875,2023-06-06,P086,3,1371.5
SO12876,2024-06-18,P038,10,98.3
SO12877,2024-01-18,P045,18,52.28
SO12878,2023-03-22,P071,11,21.32
SO12879,2023-02-18,P066,3,171.78
SO12880,2024-03-25,P087,1,181.01
SO12881,2023-10-07,P087,20,160.1
SO12882,2023-12-02,P059,29,84.54
SO12883,2023-09-08,P042,1,203.78
SO12884,2023-08-09,P059,11,111.04
SO12885,2023-11-03,P030,23,158.79
SO12886,2024-07-09,P067,2,48.67
SO12887,2024-07-09,P072,10,284.53
SO12888,2023-07-20,P075,12,96.28
SO12889,2024-11-17,P068,7,169.61
SO12890,2024-10-19,P089,21,84.3
SO12891,2024-05-04,P081,7,132.74
SO12892,2024-10-16,P089,11,76.17
SO12893,2024-05-28,P072,11,270.76
SO12894,2024-03-14,P081,9,211.38
SO12895,2023-06-28,P079,11,13.9
SO12896,2023-08-08,P005,13,145.11
SO12897,2024-01-12,P046,18,35.01
SO12898,2023-10-02,P020,28,94.32
SO12899,2023-05-01,P100,8,113.96
SO12900,2024-10-27,P053,17,31.89
SO12901,2024-02-27,P019,10,189.09
SO12902,2024-12-21,P074,20,91.47
SO12903,2024-10-29,P059,27,62.97
SO12904,2024-09-15,P090,8,107.0
SO12905,2023-10-04,P044,1,78.09
SO12906,2024-01-13,P093,10,209.58
SO12907,2023-11-30,P059,19,120.95
SO12908,2023-10-23,P087,1,152.48
SO12909,2023-02-01,P056,17,208.19
SO12910,2023-04-29,P080,9,15.53
SO12911,2024-04-30,P041,8,42.75
SO12912,2024-09-17,P092,19,152.56
SO12913,2024-11-20,P065,9,136.65
SO12914,2024-08-13,P096,15,249.91
SO12915,2024-04-01,P071,14,17.99
SO12916,2024-01-14,P090,8,71.25
SO12917,2024-08-20,P003,10,128.15
SO12918,2024-03-09,P065,14,154.3
SO12919,2023-09-15,P061,2,100.59
SO12920,2024-09-06,P060,3,152.58
SO12921,2023-03-22,P095,11,74.34
SO12922,2023-03-24,P047,5,64.27
SO12923,2024-11-19,P096,14,231.0
SO12924,2023-04-15,P054,14,175.84
SO12925,2023-09-06,P029,18,924.33
SO12926,2024-05-10,P087,9,155.38
SO12927,2024-07-25,P083,1,128.91
SO12928,2023-09-25,P007,4,780.92
SO12929,2024-02-05,P063,1,44.52
SO12930,2024-09-07,P099,1,725.79
SO12931,2023-07-23,P052,14,58.29
SO12932,2023-11-17,P061,6,95.17
SO12933,2023-10-22,P054,30,131.95
SO12934,2024-10-29,P097,11,19.18
SO12935,2024-03-27,P036,9,191.02
SO12936,2023-01-17,P080,7,24.75
SO12937,2023-09-22,P082,10,122.17
SO12938,2024-02-12,P030,13,138.24
SO12939,2023-02-14,P040,19,552.63
SO12940,2023-09-01,P055,3,243.22
SO12941,2023-09-16,P038,17,127.7
SO12942,2024-10-07,P090,7,90.36
SO12943,2023-08-21,P098,18,352.58
SO12944,2024-05-13,P098,3,507.85
SO12945,2023-07-16,P047,2,55.22
SO12946,2024-12-28,P015,21,47.35
SO12947,2023-09-23,P087,9,252.75
SO12948,2023-10-28,P091,5,886.59
SO12949,2024-01-23,P071,16,21.78
SO12950,2023-05-14,P089,3,43.07
SO12951,2024-11-16,P019,3,196.29
SO12952,2024-03-27,P017,5,30.43
SO12953,2023-12-23,P068,20,153.72
SO12954,2024-02-21,P024,11,118.43
SO12955,2024-01-25,P071,19,19.85
SO12956,2023-06-12,P002,4,144.76
SO12957,2023-12-23,P070,7,216.68
SO12958,2023-05-13,P063,5,61.55
SO12959,2023-06-16,P062,4,66.68
SO12960,2023-11-23,P059,8,110.5
SO12961,2024-02-26,P019,16,210.59
SO12962,2024-07-06,P075,15,137.41
SO12963,2023-06-23,P005,5,153.06
SO12964,2023-11-19,P075,22,122.92
SO12965,2023-05-24,P058,16,79.35
SO12966,2024-08-09,P098,11,449.94
SO12967,2024-12-25,P061,21,95.84
SO12968,2024-03-19,P068,13,113.99
SO12969,2024-06-12,P083,3,114.21
SO12970,2024-05-30,P089,2,74.71
SO12971,2023-10-24,P020,7,114.39
SO12972,2023-12-04,P009,23,168.47
SO12973,2024-05-01,P076,9,193.79
SO12974,2024-10-14,P034,31,63.5
SO12975,2024-02-05,P062,10,47.39
SO12976,2024-04-20,P066,7,196.53
SO12977,2024-07-04,P067,8,31.94
SO12978,2024-12-18,P047,17,77.19
SO12979,2023-12-31,P095,16,125.68
SO12980,2023-05-30,P099,6,1104.37
SO12981,2023-04-24,P028,1,23.42
SO12982,2023-02-28,P015,5,50.11
SO12983,2024-02-29,P009,8,97.34
SO12984,2024-09-19,P031,10,36.3
SO12985,2023-05-23,P009,13,161.53
SO12986,2023-05-09,P042,5,236.47
SO12987,2023-12-05,P073,24,164.73
SO12988,2024-07-22,P016,12,823.79
SO12989,2023-02-18,P074,12,84.78
SO12990,2023-11-29,P018,30,29.56
SO12991,2023-02-13,P064,14,147.42
SO12992,2023-02-07,P063,18,42.5
SO12993,2024-12-20,P034,5,80.69
SO12994,2024-08-30,P024,13,89.58
SO12995,2024-01-09,P097,16,22.45
SO12996,2024-02-13,P083,14,127.14
SO12997,2024-12-17,P026,29,161.4
SO12998,2023-05-15,P036,19,171.73
SO12999,2023-02-01,P043,9,69.17
SO13000,2023-12-09,P091,22,923.02
SO13001,2024-04-27,P090,16,123.72
SO13002,2024-10-29,P005,1,106.18
SO13003,2023-10-15,P013,26,15.43
SO13004,2024-01-09,P017,1,22.16
SO13005,2023-05-14,P081,12,168.16
SO13006,2024-02-08,P012,13,94.9
SO13007,2024-06-02,P099,8,1087.32
SO13008,2023-11-11,P076,25,186.55
SO13009,2024-04-25,P098,11,536.08
SO13010,2024-05-24,P054,10,187.06
SO13011,2024-12-21,P049,21,94.75
SO13012,2024-03-15,P083,15,172.86
SO13013,2023-11-14,P001,13,92.72
SO13014,2024-07-14,P037,5,74.5
SO13015,2023-01-01,P076,17,193.85
SO13016,2023-12-29,P086,1,871.16
SO13017,2024-08-19,P092,15,173.88
SO13018,2023-01-21,P078,8,223.43
SO13019,2023-11-04,P011,3,131.53
SO13020,2023-08-06,P045,7,58.63
SO13021,2024-11-05,P002,24,139.56
SO13022,2024-12-26,P016,17,799.78
SO13023,2023-10-13,P051,29,86.56
SO13024,2024-01-16,P021,9,161.72
SO13025,2024-05-09,P067,1,37.89
SO13026,2023-04-19,P018,3,41.71
SO13027,2024-05-01,P036,4,149.04
SO13028,2023-10-24,P076,21,175.85
SO13029,2023-11-29,P067,12,52.58
SO13030,2024-11-04,P079,2,19.58
SO13031,2023-12-04,P011,25,128.2
SO13032,2024-06-19,P028,6,25.32
SO13033,2023-11-23,P059,12,114.59
SO13034,2024-06-06,P037,7,51.95
SO13035,2024-12-16,P032,3,113.04
