movement_id,product_id,movement_date,movement_type,quantity_moved,location_id
INV_SOSO15821,P059,2024-02-05,Shipment (Sale),-4,WH_A
INV_SOSO12975,P062,2024-02-05,Shipment (Sale),-10,WH_A
INV_PRPR03286,P063,2024-02-05,Receipt (Production),448,WH_B
INV_SOSO12929,P063,2024-02-05,Shipment (Sale),-1,WH_B
INV_SOSO10776,P068,2024-02-05,Shipment (Sale),-10,WH_B
INV_PRPR01675,P069,2024-02-05,Receipt (Production),170,WH_A
INV_PRPR02018,P078,2024-02-05,Receipt (Production),290,WH_A
INV_PRPR06984,P083,2024-02-05,Receipt (Production),308,WH_B
INV_SOSO10322,P083,2024-02-05,Shipment (Sale),-5,WH_B
INV_SOSO08408,P086,2024-02-05,Shipment (Sale),-15,WH_B
INV_SOSO01467,P090,2024-02-05,Shipment (Sale),-4,WH_A
INV_SOSO04232,P091,2024-02-05,Shipment (Sale),-16,WH_B
INV_SOSO09234,P092,2024-02-05,Shipment (Sale),-8,WH_B
INV_SOSO03166,P093,2024-02-05,Shipment (Sale),-4,WH_B
INV_PRPR07179,P094,2024-02-05,Receipt (Production),423,WH_A
INV_SOSO16885,P095,2024-02-05,Shipment (Sale),-2,WH_A
INV_SOSO10353,P098,2024-02-05,Shipment (Sale),-10,WH_A
INV_SOSO16319,P098,2024-02-05,Shipment (Sale),-13,WH_B
INV_SOSO00211,P099,2024-02-05,Shipment (Sale),-18,WH_B
INV_SOSO06926,P001,2024-02-06,Shipment (Sale),-10,WH_A
INV_SOSO17558,P003,2024-02-06,Shipment (Sale),-18,WH_B
INV_SOSO10654,P007,2024-02-06,Shipment (Sale),-7,WH_A
INV_PRPR08678,P008,2024-02-06,Receipt (Production),329,WH_A
INV_SOSO14594,P008,2024-02-06,Shipment (Sale),-7,WH_B
INV_SOSO15693,P009,2024-02-06,Shipment (Sale),-18,WH_B
INV_PRPR09664,P014,2024-02-06,Receipt (Production),104,WH_A
INV_PRPR06352,P016,2024-02-06,Receipt (Production),218,WH_A
INV_PRPR06636,P019,2024-02-06,Receipt (Production),93,WH_B
INV_PRPR08463,P019,2024-02-06,Receipt (Production),333,WH_A
INV_SOSO05970,P020,2024-02-06,Shipment (Sale),-2,WH_B
INV_SOSO06738,P021,2024-02-06,Shipment (Sale),-18,WH_A
INV_PRPR02208,P023,2024-02-06,Receipt (Production),176,WH_B
INV_PRPR00244,P029,2024-02-06,Receipt (Production),309,WH_A
INV_SOSO07388,P033,2024-02-06,Shipment (Sale),-3,WH_B
INV_SOSO18227,P034,2024-02-06,Shipment (Sale),-6,WH_A
INV_SOSO08336,P037,2024-02-06,Shipment (Sale),-6,WH_B
INV_SOSO15865,P038,2024-02-06,Shipment (Sale),-18,WH_A
INV_SOSO01943,P047,2024-02-06,Shipment (Sale),-13,WH_B
INV_SOSO04178,P049,2024-02-06,Shipment (Sale),-8,WH_A
INV_PRPR06605,P052,2024-02-06,Receipt (Production),402,WH_A
INV_SOSO17999,P052,2024-02-06,Shipment (Sale),-5,WH_B
INV_PRPR00716,P053,2024-02-06,Receipt (Production),389,WH_B
INV_SOSO00788,P054,2024-02-06,Shipment (Sale),-18,WH_A
INV_SOSO05012,P070,2024-02-06,Shipment (Sale),-10,WH_B
INV_PRPR06955,P074,2024-02-06,Receipt (Production),152,WH_B
INV_SOSO12013,P074,2024-02-06,Shipment (Sale),-16,WH_B
INV_PRPR07587,P076,2024-02-06,Receipt (Production),227,WH_B
INV_PRPR05214,P078,2024-02-06,Receipt (Production),457,WH_A
INV_SOSO03237,P078,2024-02-06,Shipment (Sale),-7,WH_A
INV_SOSO09149,P078,2024-02-06,Shipment (Sale),-19,WH_A
INV_PRPR07600,P079,2024-02-06,Receipt (Production),188,WH_B
INV_PRPR09010,P079,2024-02-06,Receipt (Production),222,WH_A
INV_SOSO10354,P079,2024-02-06,Shipment (Sale),-13,WH_A
INV_SOSO03561,P080,2024-02-06,Shipment (Sale),-16,WH_B
INV_SOSO11526,P083,2024-02-06,Shipment (Sale),-5,WH_B
INV_SOSO02614,P086,2024-02-06,Shipment (Sale),-15,WH_B
INV_SOSO18680,P086,2024-02-06,Shipment (Sale),-1,WH_B
INV_SOSO15525,P088,2024-02-06,Shipment (Sale),-19,WH_B
INV_SOSO14350,P093,2024-02-06,Shipment (Sale),-13,WH_B
INV_PRPR08900,P094,2024-02-06,Receipt (Production),95,WH_B
INV_SOSO07071,P098,2024-02-06,Shipment (Sale),-14,WH_A
INV_PRPR01813,P100,2024-02-06,Receipt (Production),293,WH_B
INV_SOSO10268,P100,2024-02-06,Shipment (Sale),-12,WH_A
INV_SOSO11745,P001,2024-02-07,Shipment (Sale),-18,WH_A
INV_SOSO09187,P002,2024-02-07,Shipment (Sale),-6,WH_A
INV_SOSO06286,P007,2024-02-07,Shipment (Sale),-12,WH_B
INV_SOSO19696,P008,2024-02-07,Shipment (Sale),-18,WH_A
INV_SOSO15763,P010,2024-02-07,Shipment (Sale),-7,WH_B
INV_SOSO07599,P012,2024-02-07,Shipment (Sale),-16,WH_B
INV_SOSO18892,P012,2024-02-07,Shipment (Sale),-14,WH_B
INV_PRPR07108,P014,2024-02-07,Receipt (Production),188,WH_A
INV_SOSO01926,P016,2024-02-07,Shipment (Sale),-16,WH_A
INV_SOSO19322,P020,2024-02-07,Shipment (Sale),-8,WH_A
INV_SOSO00892,P021,2024-02-07,Shipment (Sale),-13,WH_A
INV_SOSO02386,P023,2024-02-07,Shipment (Sale),-3,WH_A
INV_SOSO11400,P023,2024-02-07,Shipment (Sale),-3,WH_A
INV_PRPR01855,P029,2024-02-07,Receipt (Production),109,WH_B
INV_PRPR02280,P031,2024-02-07,Receipt (Production),464,WH_A
INV_SOSO12210,P033,2024-02-07,Shipment (Sale),-10,WH_B
INV_SOSO12298,P034,2024-02-07,Shipment (Sale),-8,WH_B
INV_PRPR06593,P037,2024-02-07,Receipt (Production),350,WH_B
INV_SOSO14831,P040,2024-02-07,Shipment (Sale),-4,WH_A
INV_PRPR06254,P043,2024-02-07,Receipt (Production),308,WH_A
INV_SOSO04296,P045,2024-02-07,Shipment (Sale),-2,WH_B
INV_SOSO07798,P048,2024-02-07,Shipment (Sale),-4,WH_B
INV_SOSO04777,P052,2024-02-07,Shipment (Sale),-19,WH_B
INV_SOSO14092,P053,2024-02-07,Shipment (Sale),-9,WH_A
INV_SOSO04657,P060,2024-02-07,Shipment (Sale),-19,WH_B
INV_SOSO05419,P062,2024-02-07,Shipment (Sale),-9,WH_B
INV_PRPR03968,P078,2024-02-07,Receipt (Production),196,WH_B
INV_SOSO10689,P080,2024-02-07,Shipment (Sale),-19,WH_A
INV_SOSO17222,P081,2024-02-07,Shipment (Sale),-13,WH_A
INV_SOSO01400,P086,2024-02-07,Shipment (Sale),-14,WH_A
INV_SOSO05098,P089,2024-02-07,Shipment (Sale),-5,WH_B
INV_SOSO18656,P089,2024-02-07,Shipment (Sale),-2,WH_A
INV_SOSO00656,P094,2024-02-07,Shipment (Sale),-1,WH_B
INV_SOSO10135,P096,2024-02-07,Shipment (Sale),-15,WH_B
INV_SOSO02004,P098,2024-02-07,Shipment (Sale),-1,WH_B
INV_PRPR00925,P003,2024-02-08,Receipt (Production),363,WH_A
INV_SOSO00170,P003,2024-02-08,Shipment (Sale),-6,WH_B
INV_PRPR09917,P005,2024-02-08,Receipt (Production),296,WH_B
INV_SOSO01593,P005,2024-02-08,Shipment (Sale),-6,WH_B
INV_SOSO02824,P006,2024-02-08,Shipment (Sale),-4,WH_B
INV_SOSO12311,P012,2024-02-08,Shipment (Sale),-9,WH_B
INV_SOSO13006,P012,2024-02-08,Shipment (Sale),-13,WH_A
INV_SOSO08590,P015,2024-02-08,Shipment (Sale),-5,WH_A
INV_SOSO08285,P017,2024-02-08,Shipment (Sale),-17,WH_A
INV_SOSO18640,P017,2024-02-08,Shipment (Sale),-4,WH_A
INV_SOSO01995,P021,2024-02-08,Shipment (Sale),-15,WH_B
INV_SOSO19030,P029,2024-02-08,Shipment (Sale),-19,WH_A
INV_PRPR04074,P032,2024-02-08,Receipt (Production),303,WH_A
INV_SOSO09993,P032,2024-02-08,Shipment (Sale),-9,WH_B
INV_SOSO17076,P032,2024-02-08,Shipment (Sale),-15,WH_A
INV_SOSO18507,P032,2024-02-08,Shipment (Sale),-12,WH_B
INV_PRPR08656,P034,2024-02-08,Receipt (Production),370,WH_A
INV_SOSO02107,P039,2024-02-08,Shipment (Sale),-18,WH_A
INV_SOSO13921,P039,2024-02-08,Shipment (Sale),-19,WH_B
INV_SOSO09899,P040,2024-02-08,Shipment (Sale),-15,WH_A
INV_PRPR08272,P046,2024-02-08,Receipt (Production),52,WH_A
INV_PRPR07208,P047,2024-02-08,Receipt (Production),271,WH_B
INV_SOSO02969,P047,2024-02-08,Shipment (Sale),-13,WH_A
INV_PRPR04573,P049,2024-02-08,Receipt (Production),277,WH_A
INV_PRPR00098,P050,2024-02-08,Receipt (Production),139,WH_B
INV_SOSO08421,P050,2024-02-08,Shipment (Sale),-4,WH_A
INV_SOSO16682,P050,2024-02-08,Shipment (Sale),-7,WH_A
INV_SOSO12832,P056,2024-02-08,Shipment (Sale),-3,WH_A
INV_PRPR01526,P061,2024-02-08,Receipt (Production),89,WH_B
INV_SOSO09708,P061,2024-02-08,Shipment (Sale),-7,WH_B
INV_SOSO19661,P063,2024-02-08,Shipment (Sale),-5,WH_B
INV_SOSO03792,P066,2024-02-08,Shipment (Sale),-16,WH_A
INV_SOSO16758,P071,2024-02-08,Shipment (Sale),-17,WH_A
INV_SOSO13115,P073,2024-02-08,Shipment (Sale),-14,WH_B
INV_PRPR06937,P075,2024-02-08,Receipt (Production),294,WH_A
INV_SOSO14937,P081,2024-02-08,Shipment (Sale),-12,WH_B
INV_SOSO04516,P088,2024-02-08,Shipment (Sale),-9,WH_A
INV_PRPR06141,P089,2024-02-08,Receipt (Production),424,WH_A
INV_SOSO08852,P090,2024-02-08,Shipment (Sale),-13,WH_B
INV_PRPR07133,P095,2024-02-08,Receipt (Production),183,WH_A
INV_PRPR06888,P096,2024-02-08,Receipt (Production),480,WH_A
INV_SOSO07435,P099,2024-02-08,Shipment (Sale),-3,WH_B
INV_SOSO10175,P008,2024-02-09,Shipment (Sale),-5,WH_B
INV_SOSO01927,P012,2024-02-09,Shipment (Sale),-1,WH_B
INV_SOSO06004,P015,2024-02-09,Shipment (Sale),-16,WH_A
INV_SOSO07118,P016,2024-02-09,Shipment (Sale),-2,WH_B
INV_SOSO01630,P020,2024-02-09,Shipment (Sale),-6,WH_A
INV_PRPR05735,P028,2024-02-09,Receipt (Production),75,WH_B
INV_SOSO10655,P028,2024-02-09,Shipment (Sale),-5,WH_B
INV_SOSO14283,P028,2024-02-09,Shipment (Sale),-5,WH_A
INV_SOSO17478,P030,2024-02-09,Shipment (Sale),-6,WH_B
INV_SOSO00348,P032,2024-02-09,Shipment (Sale),-15,WH_B
INV_PRPR00612,P034,2024-02-09,Receipt (Production),159,WH_A
INV_SOSO01234,P035,2024-02-09,Shipment (Sale),-5,WH_A
INV_SOSO16273,P036,2024-02-09,Shipment (Sale),-15,WH_B
INV_SOSO14709,P041,2024-02-09,Shipment (Sale),-3,WH_B
INV_SOSO08171,P044,2024-02-09,Shipment (Sale),-12,WH_A
INV_SOSO14858,P044,2024-02-09,Shipment (Sale),-12,WH_B
INV_SOSO03866,P047,2024-02-09,Shipment (Sale),-9,WH_A
INV_SOSO08300,P053,2024-02-09,Shipment (Sale),-1,WH_B
INV_PRPR05493,P054,2024-02-09,Receipt (Production),474,WH_B
INV_SOSO18375,P055,2024-02-09,Shipment (Sale),-4,WH_A
INV_PRPR08823,P059,2024-02-09,Receipt (Production),319,WH_A
INV_PRPR03352,P063,2024-02-09,Receipt (Production),173,WH_B
INV_SOSO17944,P063,2024-02-09,Shipment (Sale),-5,WH_A
INV_PRPR02172,P067,2024-02-09,Receipt (Production),94,WH_B
INV_PRPR06905,P068,2024-02-09,Receipt (Production),368,WH_B
INV_PRPR06009,P069,2024-02-09,Receipt (Production),480,WH_A
INV_PRPR07490,P072,2024-02-09,Receipt (Production),150,WH_B
INV_SOSO18413,P074,2024-02-09,Shipment (Sale),-13,WH_A
INV_SOSO14053,P084,2024-02-09,Shipment (Sale),-10,WH_B
INV_SOSO12151,P085,2024-02-09,Shipment (Sale),-19,WH_A
INV_SOSO04604,P088,2024-02-09,Shipment (Sale),-15,WH_B
INV_SOSO11061,P089,2024-02-09,Shipment (Sale),-2,WH_B
INV_SOSO17426,P091,2024-02-09,Shipment (Sale),-17,WH_B
INV_SOSO16838,P097,2024-02-09,Shipment (Sale),-19,WH_A
INV_SOSO03359,P100,2024-02-09,Shipment (Sale),-7,WH_B
INV_SOSO12420,P002,2024-02-10,Shipment (Sale),-1,WH_A
INV_PRPR00724,P005,2024-02-10,Receipt (Production),390,WH_B
INV_PRPR08719,P007,2024-02-10,Receipt (Production),275,WH_B
INV_SOSO04910,P013,2024-02-10,Shipment (Sale),-10,WH_A
INV_SOSO15670,P015,2024-02-10,Shipment (Sale),-3,WH_B
INV_SOSO12423,P017,2024-02-10,Shipment (Sale),-4,WH_A
INV_SOSO06355,P018,2024-02-10,Shipment (Sale),-14,WH_A
INV_SOSO17499,P021,2024-02-10,Shipment (Sale),-10,WH_B
INV_SOSO09736,P025,2024-02-10,Shipment (Sale),-6,WH_B
INV_PRPR09885,P026,2024-02-10,Receipt (Production),78,WH_A
INV_SOSO08306,P028,2024-02-10,Shipment (Sale),-19,WH_A
INV_SOSO05357,P032,2024-02-10,Shipment (Sale),-15,WH_B
INV_SOSO13996,P035,2024-02-10,Shipment (Sale),-7,WH_A
INV_SOSO19061,P035,2024-02-10,Shipment (Sale),-1,WH_B
INV_SOSO12300,P039,2024-02-10,Shipment (Sale),-13,WH_A
INV_SOSO11879,P040,2024-02-10,Shipment (Sale),-10,WH_B
INV_PRPR04120,P041,2024-02-10,Receipt (Production),288,WH_B
INV_PRPR07003,P041,2024-02-10,Receipt (Production),238,WH_B
INV_SOSO01085,P045,2024-02-10,Shipment (Sale),-10,WH_A
INV_SOSO17015,P045,2024-02-10,Shipment (Sale),-18,WH_A
INV_PRPR04033,P047,2024-02-10,Receipt (Production),170,WH_B
INV_SOSO17511,P047,2024-02-10,Shipment (Sale),-13,WH_A
INV_SOSO17555,P049,2024-02-10,Shipment (Sale),-13,WH_B
INV_SOSO15109,P050,2024-02-10,Shipment (Sale),-2,WH_A
INV_PRPR09530,P054,2024-02-10,Receipt (Production),355,WH_B
INV_SOSO03339,P055,2024-02-10,Shipment (Sale),-11,WH_B
INV_PRPR06945,P057,2024-02-10,Receipt (Production),56,WH_A
INV_SOSO18590,P058,2024-02-10,Shipment (Sale),-3,WH_B
INV_PRPR03406,P062,2024-02-10,Receipt (Production),84,WH_A
INV_SOSO13074,P065,2024-02-10,Shipment (Sale),-15,WH_A
INV_PRPR09537,P067,2024-02-10,Receipt (Production),490,WH_A
INV_SOSO03358,P068,2024-02-10,Shipment (Sale),-6,WH_B
INV_SOSO04988,P068,2024-02-10,Shipment (Sale),-4,WH_A
INV_SOSO03408,P070,2024-02-10,Shipment (Sale),-5,WH_B
INV_SOSO15677,P070,2024-02-10,Shipment (Sale),-10,WH_A
INV_PRPR06647,P071,2024-02-10,Receipt (Production),296,WH_A
INV_PRPR04402,P080,2024-02-10,Receipt (Production),285,WH_A
INV_SOSO15393,P085,2024-02-10,Shipment (Sale),-18,WH_B
INV_SOSO18705,P092,2024-02-10,Shipment (Sale),-7,WH_B
INV_SOSO04224,P094,2024-02-10,Shipment (Sale),-6,WH_B
INV_SOSO13526,P097,2024-02-10,Shipment (Sale),-3,WH_A
INV_SOSO07736,P002,2024-02-11,Shipment (Sale),-18,WH_A
INV_SOSO11440,P002,2024-02-11,Shipment (Sale),-6,WH_A
INV_SOSO04796,P005,2024-02-11,Shipment (Sale),-9,WH_A
INV_SOSO05079,P006,2024-02-11,Shipment (Sale),-5,WH_A
INV_SOSO01864,P008,2024-02-11,Shipment (Sale),-11,WH_A
INV_SOSO14349,P008,2024-02-11,Shipment (Sale),-13,WH_A
INV_PRPR06590,P009,2024-02-11,Receipt (Production),330,WH_A
INV_SOSO10778,P009,2024-02-11,Shipment (Sale),-12,WH_A
INV_SOSO04092,P018,2024-02-11,Shipment (Sale),-5,WH_B
INV_SOSO17788,P022,2024-02-11,Shipment (Sale),-14,WH_A
INV_SOSO08837,P027,2024-02-11,Shipment (Sale),-13,WH_A
INV_SOSO17010,P032,2024-02-11,Shipment (Sale),-16,WH_A
INV_PRPR01694,P036,2024-02-11,Receipt (Production),409,WH_B
INV_SOSO08734,P042,2024-02-11,Shipment (Sale),-7,WH_B
INV_SOSO05847,P043,2024-02-11,Shipment (Sale),-7,WH_B
INV_SOSO00660,P044,2024-02-11,Shipment (Sale),-19,WH_A
INV_SOSO14564,P047,2024-02-11,Shipment (Sale),-14,WH_A
INV_SOSO07536,P049,2024-02-11,Shipment (Sale),-18,WH_A
INV_SOSO18306,P052,2024-02-11,Shipment (Sale),-12,WH_B
INV_PRPR00246,P055,2024-02-11,Receipt (Production),136,WH_B
INV_SOSO17552,P061,2024-02-11,Shipment (Sale),-19,WH_B
INV_PRPR01687,P062,2024-02-11,Receipt (Production),144,WH_A
INV_PRPR02596,P062,2024-02-11,Receipt (Production),347,WH_B
INV_SOSO06201,P062,2024-02-11,Shipment (Sale),-14,WH_A
INV_PRPR04336,P063,2024-02-11,Receipt (Production),265,WH_B
INV_SOSO00401,P069,2024-02-11,Shipment (Sale),-19,WH_A
INV_SOSO02096,P072,2024-02-11,Shipment (Sale),-18,WH_B
INV_SOSO15814,P074,2024-02-11,Shipment (Sale),-8,WH_A
INV_SOSO06188,P076,2024-02-11,Shipment (Sale),-9,WH_B
INV_SOSO01530,P077,2024-02-11,Shipment (Sale),-16,WH_A
INV_PRPR03854,P078,2024-02-11,Receipt (Production),376,WH_B
INV_SOSO06275,P082,2024-02-11,Shipment (Sale),-11,WH_A
INV_SOSO02466,P088,2024-02-11,Shipment (Sale),-13,WH_A
INV_PRPR01504,P090,2024-02-11,Receipt (Production),417,WH_B
INV_SOSO01211,P090,2024-02-11,Shipment (Sale),-10,WH_A
INV_SOSO04469,P091,2024-02-11,Shipment (Sale),-10,WH_B
INV_SOSO18099,P093,2024-02-11,Shipment (Sale),-5,WH_A
INV_PRPR00084,P095,2024-02-11,Receipt (Production),225,WH_A
INV_PRPR05528,P095,2024-02-11,Receipt (Production),218,WH_B
INV_SOSO17094,P095,2024-02-11,Shipment (Sale),-8,WH_A
INV_SOSO08774,P096,2024-02-11,Shipment (Sale),-14,WH_A
INV_PRPR03534,P098,2024-02-11,Receipt (Production),72,WH_B
INV_PRPR08985,P098,2024-02-11,Receipt (Production),82,WH_B
INV_SOSO11760,P100,2024-02-11,Shipment (Sale),-8,WH_B
INV_SOSO08697,P001,2024-02-12,Shipment (Sale),-12,WH_A
INV_SOSO15471,P004,2024-02-12,Shipment (Sale),-19,WH_A
INV_SOSO08534,P013,2024-02-12,Shipment (Sale),-12,WH_A
INV_PRPR04791,P014,2024-02-12,Receipt (Production),299,WH_B
INV_PRPR06447,P020,2024-02-12,Receipt (Production),477,WH_B
INV_SOSO11308,P021,2024-02-12,Shipment (Sale),-5,WH_A
INV_SOSO03665,P022,2024-02-12,Shipment (Sale),-4,WH_A
INV_SOSO11277,P023,2024-02-12,Shipment (Sale),-8,WH_B
INV_PRPR08378,P025,2024-02-12,Receipt (Production),118,WH_B
INV_PRPR03644,P028,2024-02-12,Receipt (Production),474,WH_A
INV_PRPR09545,P028,2024-02-12,Receipt (Production),438,WH_A
INV_SOSO12938,P030,2024-02-12,Shipment (Sale),-13,WH_A
INV_SOSO17234,P031,2024-02-12,Shipment (Sale),-17,WH_B
INV_SOSO02608,P033,2024-02-12,Shipment (Sale),-19,WH_A
INV_SOSO16459,P051,2024-02-12,Shipment (Sale),-4,WH_A
INV_PRPR05863,P052,2024-02-12,Receipt (Production),80,WH_B
INV_PRPR09881,P055,2024-02-12,Receipt (Production),209,WH_B
INV_SOSO13480,P056,2024-02-12,Shipment (Sale),-19,WH_A
INV_SOSO14895,P061,2024-02-12,Shipment (Sale),-6,WH_A
INV_SOSO06165,P062,2024-02-12,Shipment (Sale),-19,WH_B
INV_SOSO07470,P062,2024-02-12,Shipment (Sale),-4,WH_A
INV_SOSO15700,P062,2024-02-12,Shipment (Sale),-18,WH_A
INV_PRPR06667,P064,2024-02-12,Receipt (Production),56,WH_A
INV_SOSO11609,P067,2024-02-12,Shipment (Sale),-19,WH_A
INV_SOSO14757,P067,2024-02-12,Shipment (Sale),-14,WH_B
INV_SOSO06202,P068,2024-02-12,Shipment (Sale),-12,WH_A
INV_SOSO11235,P069,2024-02-12,Shipment (Sale),-18,WH_A
INV_SOSO13986,P077,2024-02-12,Shipment (Sale),-8,WH_A
INV_SOSO17567,P078,2024-02-12,Shipment (Sale),-5,WH_A
INV_PRPR00792,P082,2024-02-12,Receipt (Production),342,WH_A
INV_PRPR01954,P083,2024-02-12,Receipt (Production),350,WH_B
INV_SOSO14943,P083,2024-02-12,Shipment (Sale),-3,WH_B
INV_PRPR08239,P087,2024-02-12,Receipt (Production),276,WH_A
INV_SOSO04064,P089,2024-02-12,Shipment (Sale),-10,WH_B
INV_SOSO06803,P089,2024-02-12,Shipment (Sale),-7,WH_A
INV_SOSO09053,P090,2024-02-12,Shipment (Sale),-2,WH_A
INV_SOSO10907,P090,2024-02-12,Shipment (Sale),-9,WH_A
INV_SOSO14573,P092,2024-02-12,Shipment (Sale),-19,WH_B
INV_PRPR08755,P094,2024-02-12,Receipt (Production),408,WH_B
INV_SOSO17891,P094,2024-02-12,Shipment (Sale),-14,WH_A
INV_SOSO16629,P097,2024-02-12,Shipment (Sale),-14,WH_B
INV_PRPR00135,P100,2024-02-12,Receipt (Production),432,WH_A
INV_SOSO04844,P100,2024-02-12,Shipment (Sale),-17,WH_B
INV_SOSO11793,P100,2024-02-12,Shipment (Sale),-19,WH_A
INV_SOSO17815,P100,2024-02-12,Shipment (Sale),-15,WH_A
INV_PRPR00410,P005,2024-02-13,Receipt (Production),237,WH_B
INV_SOSO00880,P006,2024-02-13,Shipment (Sale),-10,WH_B
INV_SOSO08303,P006,2024-02-13,Shipment (Sale),-8,WH_A
INV_SOSO07267,P009,2024-02-13,Shipment (Sale),-13,WH_A
INV_SOSO08654,P013,2024-02-13,Shipment (Sale),-7,WH_A
INV_PRPR01364,P016,2024-02-13,Receipt (Production),163,WH_B
INV_PRPR03693,P016,2024-02-13,Receipt (Production),283,WH_A
INV_PRPR03484,P018,2024-02-13,Receipt (Production),316,WH_B
INV_SOSO00633,P018,2024-02-13,Shipment (Sale),-1,WH_A
INV_SOSO02540,P020,2024-02-13,Shipment (Sale),-11,WH_B
INV_PRPR04631,P022,2024-02-13,Receipt (Production),378,WH_B
INV_SOSO08925,P022,2024-02-13,Shipment (Sale),-17,WH_B
INV_SOSO14933,P022,2024-02-13,Shipment (Sale),-3,WH_B
INV_PRPR01035,P023,2024-02-13,Receipt (Production),229,WH_B
INV_SOSO12200,P023,2024-02-13,Shipment (Sale),-4,WH_A
INV_PRPR03054,P026,2024-02-13,Receipt (Production),102,WH_B
INV_PRPR07171,P031,2024-02-13,Receipt (Production),297,WH_A
INV_SOSO03303,P031,2024-02-13,Shipment (Sale),-11,WH_A
INV_SOSO06560,P031,2024-02-13,Shipment (Sale),-7,WH_B
INV_SOSO02444,P033,2024-02-13,Shipment (Sale),-18,WH_B
INV_SOSO18721,P033,2024-02-13,Shipment (Sale),-19,WH_B
INV_SOSO11069,P034,2024-02-13,Shipment (Sale),-4,WH_B
INV_PRPR07263,P035,2024-02-13,Receipt (Production),178,WH_A
INV_SOSO07789,P040,2024-02-13,Shipment (Sale),-12,WH_B
INV_SOSO16937,P044,2024-02-13,Shipment (Sale),-4,WH_B
INV_SOSO13107,P045,2024-02-13,Shipment (Sale),-9,WH_A
INV_SOSO01675,P046,2024-02-13,Shipment (Sale),-17,WH_B
INV_SOSO02070,P046,2024-02-13,Shipment (Sale),-5,WH_A
INV_SOSO05038,P050,2024-02-13,Shipment (Sale),-14,WH_B
INV_SOSO02168,P055,2024-02-13,Shipment (Sale),-2,WH_A
INV_SOSO09682,P056,2024-02-13,Shipment (Sale),-11,WH_A
INV_SOSO02430,P057,2024-02-13,Shipment (Sale),-17,WH_B
INV_SOSO03513,P057,2024-02-13,Shipment (Sale),-18,WH_B
INV_SOSO07978,P057,2024-02-13,Shipment (Sale),-3,WH_A
INV_SOSO05773,P058,2024-02-13,Shipment (Sale),-3,WH_A
INV_SOSO19136,P058,2024-02-13,Shipment (Sale),-5,WH_A
INV_SOSO10850,P075,2024-02-13,Shipment (Sale),-8,WH_A
INV_SOSO02362,P079,2024-02-13,Shipment (Sale),-10,WH_B
INV_SOSO11029,P080,2024-02-13,Shipment (Sale),-5,WH_B
INV_PRPR05597,P083,2024-02-13,Receipt (Production),137,WH_B
INV_SOSO12996,P083,2024-02-13,Shipment (Sale),-14,WH_A
INV_PRPR07562,P090,2024-02-13,Receipt (Production),483,WH_A
INV_SOSO16851,P091,2024-02-13,Shipment (Sale),-19,WH_B
INV_SOSO00546,P095,2024-02-13,Shipment (Sale),-15,WH_A
INV_PRPR00064,P099,2024-02-13,Receipt (Production),290,WH_B
INV_SOSO07742,P099,2024-02-13,Shipment (Sale),-6,WH_B
INV_SOSO11970,P100,2024-02-13,Shipment (Sale),-17,WH_B
INV_SOSO10982,P001,2024-02-14,Shipment (Sale),-1,WH_A
INV_SOSO17298,P006,2024-02-14,Shipment (Sale),-6,WH_A
INV_SOSO00561,P008,2024-02-14,Shipment (Sale),-17,WH_A
INV_PRPR02726,P009,2024-02-14,Receipt (Production),195,WH_B
INV_PRPR01499,P011,2024-02-14,Receipt (Production),409,WH_B
INV_SOSO12808,P012,2024-02-14,Shipment (Sale),-7,WH_B
INV_SOSO10757,P013,2024-02-14,Shipment (Sale),-3,WH_B
INV_SOSO11624,P016,2024-02-14,Shipment (Sale),-5,WH_A
INV_SOSO12799,P020,2024-02-14,Shipment (Sale),-2,WH_A
INV_SOSO03637,P022,2024-02-14,Shipment (Sale),-10,WH_A
INV_SOSO12161,P022,2024-02-14,Shipment (Sale),-6,WH_B
INV_SOSO10276,P024,2024-02-14,Shipment (Sale),-14,WH_A
INV_SOSO07108,P028,2024-02-14,Shipment (Sale),-14,WH_A
INV_PRPR09646,P031,2024-02-14,Receipt (Production),277,WH_B
INV_PRPR06397,P033,2024-02-14,Receipt (Production),96,WH_B
INV_PRPR01985,P037,2024-02-14,Receipt (Production),468,WH_A
INV_SOSO06930,P039,2024-02-14,Shipment (Sale),-14,WH_B
INV_SOSO05179,P040,2024-02-14,Shipment (Sale),-12,WH_A
INV_SOSO09979,P046,2024-02-14,Shipment (Sale),-13,WH_A
INV_SOSO08111,P051,2024-02-14,Shipment (Sale),-3,WH_A
INV_PRPR02856,P057,2024-02-14,Receipt (Production),83,WH_A
INV_SOSO00079,P057,2024-02-14,Shipment (Sale),-3,WH_B
INV_SOSO16386,P062,2024-02-14,Shipment (Sale),-2,WH_A
INV_SOSO14951,P064,2024-02-14,Shipment (Sale),-19,WH_B
INV_SOSO00511,P071,2024-02-14,Shipment (Sale),-16,WH_A
INV_SOSO07542,P073,2024-02-14,Shipment (Sale),-1,WH_B
INV_SOSO06538,P080,2024-02-14,Shipment (Sale),-19,WH_B
INV_SOSO03415,P082,2024-02-14,Shipment (Sale),-7,WH_A
INV_PRPR00235,P089,2024-02-14,Receipt (Production),253,WH_B
INV_SOSO07543,P089,2024-02-14,Shipment (Sale),-7,WH_A
INV_SOSO09748,P090,2024-02-14,Shipment (Sale),-15,WH_B
